auth_user_id,exam_name,user_exam_starts_at,actual_mark_percentage,previous_actual_mark_percentage,performance_trend
623a9117fb492fa5df237351,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 23:40:13.808000 UTC,90.0,0.0,Improved
623a9117fb492fa5df237351,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 01:09:16.039000 UTC,90.0,90.0,Same
623a9117fb492fa5df237351,Class 10 - Monthly MCQ Exam - February,2025-03-22 08:31:06.042000 UTC,83.33,90.0,Declined
623a9117fb492fa5df237351,Class 10 - Monthly MCQ Exam - March,2025-03-23 12:03:14.185000 UTC,70.83,83.33,Declined
623a9117fb492fa5df237351,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 00:18:40.605000 UTC,70.83,70.83,Same
623a9117fb492fa5df237351,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 01:42:29.759000 UTC,70.0,70.83,Declined
623a925efb492fa5df23ae5a,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 02:58:34.538000 UTC,83.75,,
623a925efb492fa5df23ae5a,সাপ্তাহিক পরীক্ষা - ১,2025-01-31 00:44:19.009000 UTC,81.25,83.75,Declined
623a925efb492fa5df23ae5a,সাপ্তাহিক পরীক্ষা - ১,2025-01-31 01:13:21.226000 UTC,88.75,81.25,Improved
623a925efb492fa5df23ae5a,Monthly Exam 1 (MCQ),2025-02-02 09:51:22.459000 UTC,83.33,88.75,Declined
623a925efb492fa5df23ae5a,Monthly Exam 1 (MCQ),2025-02-04 14:11:11.658000 UTC,80.0,83.33,Declined
623a925efb492fa5df23ae5a,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 10:21:10.948000 UTC,65.0,80.0,Declined
623a925efb492fa5df23ae5a,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 03:40:10.554000 UTC,59.17,65.0,Declined
623a925efb492fa5df23ae5a,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 10:09:19.060000 UTC,65.0,59.17,Improved
623a925efb492fa5df23ae5a,Class 10 - Monthly MCQ Exam - February,2025-03-02 06:10:31.641000 UTC,0.0,65.0,Declined
623a925efb492fa5df23ae5a,Class 10 - Weekly MCQ Exam - March 1,2025-03-09 10:57:51.834000 UTC,56.0,0.0,Improved
623a925efb492fa5df23ae5a,Class 10 - Weekly MCQ Exam - March 1,2025-03-11 02:29:58.209000 UTC,0.0,56.0,Declined
623a925efb492fa5df23ae5a,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 14:01:32.741000 UTC,50.0,0.0,Improved
623a925efb492fa5df23ae5a,Class 10 - Monthly MCQ Exam - March,2025-04-13 09:16:36.416000 UTC,0.0,50.0,Declined
623a925efb492fa5df23ae5a,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 11:08:27.779000 UTC,75.0,0.0,Improved
623a925efb492fa5df23ae5a,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 11:55:40.620000 UTC,75.0,75.0,Same
623a9324fb492fa5df23d212,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:44:05.398000 UTC,80.0,,
623a9324fb492fa5df23d212,Monthly Exam 1 (MCQ),2025-02-01 13:09:49.422000 UTC,75.0,80.0,Declined
623a9324fb492fa5df23d212,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 15:08:02.011000 UTC,0.0,75.0,Declined
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:36:50.527000 UTC,67.0,0.0,Improved
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:11:18.542000 UTC,60.83,67.0,Declined
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:47:46.963000 UTC,60.0,60.83,Declined
623a9324fb492fa5df23d212,Class 10 - Monthly MCQ Exam - February,2025-03-02 03:58:37.319000 UTC,85.0,60.0,Improved
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 14:57:11.552000 UTC,63.0,85.0,Declined
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 13:06:14.048000 UTC,46.0,63.0,Declined
623a9324fb492fa5df23d212,Class 10 - Monthly MCQ Exam - March,2025-03-23 06:28:23.542000 UTC,61.67,46.0,Improved
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:45:18.310000 UTC,47.5,61.67,Declined
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 12:54:07.921000 UTC,76.67,47.5,Improved
623a9324fb492fa5df23d212,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 14:24:24.385000 UTC,56.67,76.67,Declined
623a941afb492fa5df23fdf8,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:48:53.141000 UTC,45.83,,
623a941afb492fa5df23fdf8,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 13:24:56.377000 UTC,60.0,45.83,Improved
623a941afb492fa5df23fdf8,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 05:32:38.705000 UTC,60.0,60.0,Same
623a941afb492fa5df23fdf8,Class 10 - Monthly MCQ Exam - March,2025-03-22 15:26:24.415000 UTC,0.0,60.0,Declined
623a941afb492fa5df23fdf8,Class 10 - Monthly MCQ Exam - March,2025-03-23 12:58:44.163000 UTC,0.0,0.0,Same
623a941afb492fa5df23fdf8,Class 10 - Monthly MCQ Exam - March,2025-03-23 13:30:14.698000 UTC,75.0,0.0,Improved
623a941afb492fa5df23fdf8,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 11:17:50.433000 UTC,71.67,75.0,Declined
623a941afb492fa5df23fdf8,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 12:00:12.354000 UTC,66.67,71.67,Declined
623a941afb492fa5df23fdf8,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:48:16.881000 UTC,0.0,66.67,Declined
623a950cfb492fa5df2428b0,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:51:57.949000 UTC,75.0,,
623a950cfb492fa5df2428b0,Monthly Exam 1 (MCQ),2025-02-01 12:37:23.931000 UTC,75.0,75.0,Same
623a9531fb492fa5df242f5c,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:39:48.619000 UTC,93.75,,
623a9531fb492fa5df242f5c,সাপ্তাহিক পরীক্ষা - ১,2025-01-30 14:13:36.611000 UTC,81.25,93.75,Declined
623a9531fb492fa5df242f5c,Monthly Exam 1 (MCQ),2025-02-01 12:36:56.330000 UTC,67.5,81.25,Declined
623a9531fb492fa5df242f5c,Monthly Exam 1 (MCQ),2025-02-05 16:01:36.198000 UTC,62.5,67.5,Declined
623a9531fb492fa5df242f5c,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:41:09.888000 UTC,73.33,62.5,Improved
623a9531fb492fa5df242f5c,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:39:48.989000 UTC,70.0,73.33,Declined
623a9531fb492fa5df242f5c,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:41:19.441000 UTC,80.0,70.0,Improved
623a9531fb492fa5df242f5c,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 12:56:35.148000 UTC,63.0,80.0,Declined
623a9531fb492fa5df242f5c,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 16:16:37.495000 UTC,69.0,63.0,Improved
623a9531fb492fa5df242f5c,Class 10 - Monthly MCQ Exam - March,2025-03-22 16:42:30.916000 UTC,59.17,69.0,Declined
623a9531fb492fa5df242f5c,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:46:33.689000 UTC,48.33,59.17,Declined
623a9531fb492fa5df242f5c,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 01:57:21.374000 UTC,61.67,48.33,Improved
623a9684fb492fa5df246ad3,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 16:11:34.649000 UTC,71.25,,
623a97dcfb492fa5df24a781,Monthly Exam 1 (MCQ),2025-02-01 13:40:31.677000 UTC,45.83,,
623a97dcfb492fa5df24a781,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 12:25:22.756000 UTC,-5.0,45.83,Declined
623a97dcfb492fa5df24a781,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 07:24:26.275000 UTC,70.0,-5.0,Improved
623a97dcfb492fa5df24a781,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 15:46:12.563000 UTC,100.0,70.0,Improved
623a97dcfb492fa5df24a781,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 14:55:55.633000 UTC,91.67,100.0,Declined
623a98cffb492fa5df24d300,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:33:52.754000 UTC,81.25,,
623a98cffb492fa5df24d300,Monthly Exam 1 (MCQ),2025-02-02 05:42:59.428000 UTC,60.0,81.25,Declined
623a98cffb492fa5df24d300,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 14:18:41.747000 UTC,65.0,60.0,Improved
623a98cffb492fa5df24d300,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:48:00.792000 UTC,58.33,65.0,Declined
623a9930fb492fa5df24e40b,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:36:16.451000 UTC,56.25,,
623a9930fb492fa5df24e40b,সাপ্তাহিক পরীক্ষা - ১,2025-02-19 16:02:46.890000 UTC,62.5,56.25,Improved
623a9930fb492fa5df24e40b,Class 10 - Weekly MCQ Exam - February 2,2025-02-19 16:07:56.442000 UTC,16.67,62.5,Declined
623a9930fb492fa5df24e40b,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 12:01:05.661000 UTC,30.0,16.67,Improved
623a9930fb492fa5df24e40b,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:58:07.019000 UTC,75.0,30.0,Improved
623a9930fb492fa5df24e40b,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 17:30:39.632000 UTC,35.0,75.0,Declined
623a9930fb492fa5df24e40b,Class 10 - Monthly MCQ Exam - March,2025-03-23 10:59:53.509000 UTC,16.67,35.0,Declined
623a9930fb492fa5df24e40b,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 05:07:16.744000 UTC,43.33,16.67,Improved
623a9930fb492fa5df24e40b,সাপ্তাহিক পরীক্ষা - ১,2025-04-21 19:40:04.800000 UTC,68.75,43.33,Improved
623a9930fb492fa5df24e40b,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 06:14:28.452000 UTC,83.33,68.75,Improved
623a9945fb492fa5df24e7e6,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 15:55:58.123000 UTC,75.0,,
623a9945fb492fa5df24e7e6,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:40:38.350000 UTC,25.0,75.0,Declined
623a9945fb492fa5df24e7e6,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 12:36:56.745000 UTC,41.67,25.0,Improved
623a997ffb492fa5df24f25c,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:45:52.415000 UTC,100.0,,
623a997ffb492fa5df24f25c,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:39:07.200000 UTC,60.0,100.0,Declined
623a997ffb492fa5df24f25c,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:45:57.023000 UTC,58.33,60.0,Declined
623a997ffb492fa5df24f25c,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:07:14.916000 UTC,65.0,58.33,Improved
623a997ffb492fa5df24f25c,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:14:14.631000 UTC,54.17,65.0,Declined
623a997ffb492fa5df24f25c,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 14:14:48.741000 UTC,55.0,54.17,Improved
623a997ffb492fa5df24f25c,Class 10 - Monthly MCQ Exam - March,2025-03-22 12:36:32.696000 UTC,41.67,55.0,Declined
623a99c6fb492fa5df24fee3,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:39:28.861000 UTC,75.0,,
623a9af1fb492fa5df2532de,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:40:03.027000 UTC,76.25,,
623a9af1fb492fa5df2532de,Monthly Exam 1 (MCQ),2025-02-01 12:35:59.314000 UTC,87.5,76.25,Improved
623a9af1fb492fa5df2532de,সাপ্তাহিক পরীক্ষা - ১,2025-02-08 12:16:51.754000 UTC,5.0,87.5,Declined
623a9af1fb492fa5df2532de,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:32:10.920000 UTC,70.0,5.0,Improved
623a9af1fb492fa5df2532de,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:06:40.789000 UTC,65.83,70.0,Declined
623a9af1fb492fa5df2532de,Class 10 - Weekly MCQ Exam - February 2,2025-03-15 09:01:56.366000 UTC,0.0,65.83,Declined
623a9b10fb492fa5df25382d,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 09:57:07.420000 UTC,46.25,,
623a9be9fb492fa5df255d46,সাপ্তাহিক পরীক্ষা - ১,2025-01-30 16:39:02.747000 UTC,68.75,,
623a9be9fb492fa5df255d46,Monthly Exam 1 (MCQ),2025-02-01 12:36:42.526000 UTC,75.0,68.75,Improved
623a9be9fb492fa5df255d46,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:32:29.157000 UTC,80.0,75.0,Improved
623a9be9fb492fa5df255d46,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:40:45.020000 UTC,50.0,80.0,Declined
623a9be9fb492fa5df255d46,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:37:32.891000 UTC,80.0,50.0,Improved
623a9be9fb492fa5df255d46,Class 10 - Monthly MCQ Exam - February,2025-03-01 15:08:00.735000 UTC,58.33,80.0,Declined
623a9be9fb492fa5df255d46,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 12:46:30.634000 UTC,56.0,58.33,Declined
623a9be9fb492fa5df255d46,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 13:15:44.967000 UTC,85.0,56.0,Improved
623a9be9fb492fa5df255d46,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:35:06.933000 UTC,91.67,85.0,Improved
623a9be9fb492fa5df255d46,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 17:23:38.092000 UTC,83.33,91.67,Declined
623a9c83fb492fa5df2577ed,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 16:05:21.370000 UTC,83.33,,
623a9c83fb492fa5df2577ed,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 17:29:58.592000 UTC,66.67,83.33,Declined
623a9cdcfb492fa5df258784,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 05:48:08.405000 UTC,87.5,,
623a9cdcfb492fa5df258784,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 16:55:52.953000 UTC,90.0,87.5,Improved
623a9cdcfb492fa5df258784,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 17:42:25.436000 UTC,58.33,90.0,Declined
623a9cdcfb492fa5df258784,Class 10 - Monthly MCQ Exam - February,2025-03-01 17:00:59.476000 UTC,75.0,58.33,Improved
623a9cdcfb492fa5df258784,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 17:40:24.638000 UTC,90.0,75.0,Improved
623a9d5efb492fa5df259e0e,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:34:45.675000 UTC,50.0,,
623a9d5efb492fa5df259e0e,Monthly Exam 1 (MCQ),2025-02-01 12:34:36.219000 UTC,66.67,50.0,Improved
623a9d5efb492fa5df259e0e,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:53:47.382000 UTC,54.17,66.67,Declined
623a9d5efb492fa5df259e0e,Class 10 - Weekly MCQ Exam - February 1,2025-03-23 06:13:30.112000 UTC,75.0,54.17,Improved
623a9d5efb492fa5df259e0e,Class 10 - Weekly MCQ Exam - March 2,2025-03-23 06:26:26.988000 UTC,85.0,75.0,Improved
623a9d5efb492fa5df259e0e,Class 10 - Monthly MCQ Exam - March,2025-03-23 06:43:35.819000 UTC,83.33,85.0,Declined
623a9db6fb492fa5df25ad86,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:07.023000 UTC,50.0,,
623a9db6fb492fa5df25ad86,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:25.418000 UTC,0.0,50.0,Declined
623a9db6fb492fa5df25ad86,Monthly Exam 1 (MCQ),2025-02-01 12:35:18.319000 UTC,20.83,0.0,Improved
623a9db6fb492fa5df25ad86,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:38:38.375000 UTC,16.67,20.83,Declined
623a9db6fb492fa5df25ad86,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:39:21.113000 UTC,30.0,16.67,Improved
623a9db6fb492fa5df25ad86,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:32:07.016000 UTC,25.0,30.0,Declined
623a9e9bfb492fa5df25d524,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 14:07:21.239000 UTC,62.5,,
623a9e9bfb492fa5df25d524,Monthly Exam 1 (MCQ),2025-03-17 14:43:32.211000 UTC,12.5,62.5,Declined
623a9fc8fb492fa5df260923,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 11:51:51.033000 UTC,81.25,,
623a9fc8fb492fa5df260923,Monthly Exam 1 (MCQ),2025-02-02 09:49:27.529000 UTC,84.17,81.25,Improved
623a9fc8fb492fa5df260923,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 16:13:58.048000 UTC,10.0,84.17,Declined
623a9fc8fb492fa5df260923,Class 10 - Monthly MCQ Exam - February,2025-03-01 15:51:40.122000 UTC,70.83,10.0,Improved
623a9fc8fb492fa5df260923,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 17:15:35.583000 UTC,55.0,70.83,Declined
623a9fc8fb492fa5df260923,Class 10 - Monthly MCQ Exam - March,2025-03-23 05:25:47.414000 UTC,83.33,55.0,Improved
623a9fc8fb492fa5df260923,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:57:16.403000 UTC,66.67,83.33,Declined
623a9fc8fb492fa5df260923,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 16:53:09.442000 UTC,75.0,66.67,Improved
623aa026fb492fa5df26193f,সাপ্তাহিক পরীক্ষা - ১,2025-02-16 14:54:42.678000 UTC,50.0,,
623aa026fb492fa5df26193f,Class 10 - Weekly MCQ Exam - February 1,2025-02-16 15:01:25.187000 UTC,45.0,50.0,Declined
623aa02ffb492fa5df261aa5,সাপ্তাহিক পরীক্ষা - ১,2025-01-29 18:18:07.975000 UTC,0.0,,
623aa02ffb492fa5df261aa5,Monthly Exam 1 (MCQ),2025-02-01 13:59:59.893000 UTC,0.0,0.0,Same
623aa02ffb492fa5df261aa5,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:11:02.694000 UTC,0.0,0.0,Same
623aa02ffb492fa5df261aa5,সাপ্তাহিক পরীক্ষা - ১,2025-04-21 18:49:36.045000 UTC,50.0,0.0,Improved
623aa068fb492fa5df26247d,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:39.499000 UTC,87.5,,
623aa068fb492fa5df26247d,Monthly Exam 1 (MCQ),2025-02-01 12:56:13.885000 UTC,45.83,87.5,Declined
623aa068fb492fa5df26247d,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:38:51.009000 UTC,80.0,45.83,Improved
623aa068fb492fa5df26247d,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:39:58.094000 UTC,45.83,80.0,Declined
623aa068fb492fa5df26247d,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:20:50.573000 UTC,35.0,45.83,Declined
623aa068fb492fa5df26247d,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:44:22.277000 UTC,37.5,35.0,Improved
623aa068fb492fa5df26247d,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 13:03:14.657000 UTC,60.0,37.5,Improved
623aa068fb492fa5df26247d,Class 10 - Monthly MCQ Exam - March,2025-03-22 13:57:12.221000 UTC,54.17,60.0,Declined
623aa068fb492fa5df26247d,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:55:44.081000 UTC,50.0,54.17,Declined
623aa068fb492fa5df26247d,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:06:48.901000 UTC,25.0,50.0,Declined
623aa068fb492fa5df26247d,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 14:11:19.394000 UTC,100.0,25.0,Improved
623aa07afb492fa5df262776,Monthly Exam 1 (MCQ),2025-02-01 16:40:34.659000 UTC,44.17,,
623aa07afb492fa5df262776,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:39:28.510000 UTC,58.0,44.17,Improved
623aa07afb492fa5df262776,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:41:22.675000 UTC,39.17,58.0,Declined
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:44:53.922000 UTC,56.25,,
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 13:56:52.877000 UTC,0.0,56.25,Declined
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,2025-01-30 11:44:57.720000 UTC,62.5,0.0,Improved
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 07:10:47.012000 UTC,68.75,62.5,Improved
623aa09afb492fa5df262d0e,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 07:14:18.102000 UTC,62.5,68.75,Declined
623aa09afb492fa5df262d0e,Monthly Exam 1 (MCQ),2025-02-01 13:06:36.598000 UTC,79.17,62.5,Improved
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 16:00:36.147000 UTC,65.0,79.17,Declined
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:41:24.625000 UTC,45.83,65.0,Declined
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 04:28:51.357000 UTC,35.0,45.83,Declined
623aa09afb492fa5df262d0e,Class 10 - Monthly MCQ Exam - February,2025-03-02 03:11:14.673000 UTC,54.17,35.0,Improved
623aa09afb492fa5df262d0e,Class 10 - Monthly MCQ Exam - February,2025-03-03 03:03:41.678000 UTC,75.0,54.17,Improved
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - February 3,2025-03-06 05:15:19.604000 UTC,70.0,75.0,Declined
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - March 1,2025-03-14 14:46:00.018000 UTC,90.0,70.0,Improved
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 06:54:51.190000 UTC,80.0,90.0,Declined
623aa09afb492fa5df262d0e,Class 10 - Monthly MCQ Exam - March,2025-03-22 17:13:06.638000 UTC,66.67,80.0,Declined
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:45:04.341000 UTC,58.33,66.67,Declined
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - April 1,2025-04-14 13:09:32.875000 UTC,75.0,58.33,Improved
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 17:39:33.971000 UTC,66.67,75.0,Declined
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - February 1,2025-04-19 17:52:34.800000 UTC,70.0,66.67,Improved
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:25:18.327000 UTC,91.67,70.0,Improved
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 16:14:49.884000 UTC,71.67,91.67,Declined
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 16:19:08.767000 UTC,91.67,71.67,Improved
623aa09afb492fa5df262d0e,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 16:22:22.050000 UTC,100.0,91.67,Improved
623aa09cfb492fa5df262d86,সাপ্তাহিক পরীক্ষা - ১,2025-01-30 16:38:31.633000 UTC,0.0,,
623aa09cfb492fa5df262d86,Monthly Exam 1 (MCQ),2025-02-01 12:59:33.783000 UTC,51.67,0.0,Improved
623aa09cfb492fa5df262d86,সাপ্তাহিক পরীক্ষা - ১,2025-02-02 09:31:09.508000 UTC,43.75,51.67,Declined
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:58:09.670000 UTC,80.0,43.75,Improved
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:59:41.280000 UTC,63.33,80.0,Declined
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:57:54.248000 UTC,55.0,63.33,Declined
623aa09cfb492fa5df262d86,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:15:03.256000 UTC,69.17,55.0,Improved
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - March 1,2025-03-18 18:43:13.308000 UTC,83.0,69.17,Improved
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - March 1,2025-03-21 13:07:18.779000 UTC,86.0,83.0,Improved
623aa09cfb492fa5df262d86,Class 10 - Monthly MCQ Exam - March,2025-03-22 18:17:03.525000 UTC,71.67,86.0,Declined
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:03:40.875000 UTC,76.67,71.67,Improved
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 12:33:25.141000 UTC,66.67,76.67,Declined
623aa09cfb492fa5df262d86,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:42:00.098000 UTC,75.0,66.67,Improved
623aa0a9fb492fa5df262f9f,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 06:49:02.201000 UTC,25.0,,
623aa0a9fb492fa5df262f9f,Monthly Exam 1 (MCQ),2025-02-01 12:41:01.322000 UTC,25.0,25.0,Same
623aa0a9fb492fa5df262f9f,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 14:42:30.590000 UTC,29.17,25.0,Improved
623aa0a9fb492fa5df262f9f,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 15:04:17.160000 UTC,30.0,29.17,Improved
623aa0a9fb492fa5df262f9f,Class 10 - Monthly MCQ Exam - February,2025-03-02 04:38:32.623000 UTC,50.0,30.0,Improved
623aa0a9fb492fa5df262f9f,Class 10 - Weekly MCQ Exam - March 1,2025-03-09 05:21:03.464000 UTC,35.0,50.0,Declined
623aa0a9fb492fa5df262f9f,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 10:02:56.610000 UTC,25.0,35.0,Declined
623aa0a9fb492fa5df262f9f,Class 10 - Monthly MCQ Exam - March,2025-03-22 16:22:24.140000 UTC,12.5,25.0,Declined
623aa0bcfb492fa5df263319,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 08:31:21.435000 UTC,66.67,,
623aa0bcfb492fa5df263319,Class 10 - Weekly MCQ Exam - March 1,2025-03-09 19:47:57.272000 UTC,70.0,66.67,Improved
623aa0bcfb492fa5df263319,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 07:47:53.789000 UTC,60.0,70.0,Declined
623aa0bcfb492fa5df263319,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 09:01:39.898000 UTC,45.83,60.0,Declined
623aa0ecfb492fa5df263b2b,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:35:42.528000 UTC,15.0,,
